Title,Date,Permalink,Categories,Tags
"الأموال القذرة هُرّبت... وحلاقة على الناشف لسحوبات «الأوادم»","2020-04-06 05:03:40",https://limslb.com/news-21345/,"APPLE-C|BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|الأزمة المصرفية>التدقيق الجنائي|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)","Bank|Central Bank|Deposits|Forensic Audit|Haircut|Lebanese Pound|Treasury bonds|USD|التدقيق الجنائي|الليرة|المصارف|الودائع|خسائر|دولار|سعر صرف|سندات الخزينة|مصرف لبنان"
"الحكومة تُخفي الكلفة الحقيقية لمشروع ""بسري""... وعينها على أموال المودعين","2020-04-07 05:10:13",https://limslb.com/news-21346/,"BELIEF|أزمة الدين>الدين العام|الصحف|المنافسة والتجارة>المنافسة|البنية التحتية>المياه وشبكة الصرف الصحي","Government|Monopolies|Spending|Water|احتكار|الشركات الخاصة|انفاق|عجز|قطاع خاص|مياه"
"مصر وأميركا تحدّدان سقف السحوبات من المصارف.. هل تشبهان لبنان؟","2020-04-08 05:24:08",https://limslb.com/news-21347/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)","Bank|Capital Control|Central Bank|Deposits|Exchange Rate|Lebanese Pound|USD|الليرة|المصارف|الودائع|دولار|سعر صرف|مصرف لبنان"
"هل يتم التدقيق في حسابات مصرف لبنان قبل اقرار خطة انقاذية؟ وما هو مغزى التعميمين 148و 149؟","2020-04-09 20:06:02",https://limslb.com/news-21348/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)","Bank|Capital Control|Central Bank|Deposits|Haircut|المصارف|الودائع|مصرف لبنان"
"المصارف والدولة تكبدان المودعين الخسائر.. مارديني لـ «جنوبية»: الدولار خلفنا المجاعة أمامنا!","2020-04-07 20:27:47",https://limslb.com/news-21349/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)","Bank|Capital Control|Central Bank|Haircut|Lebanese Pound|USD|الليرة|المصارف|الودائع|دولار|مصرف لبنان"
"وزير الطاقة أمام فرصة تاريخيّة لإصلاح الكهرباء... الإفادة من انخفاض سعر النفط لإنجاز التعرفة المتغيّرة","2020-04-10 05:33:20",https://limslb.com/news-21350/,"APPLE-C|BELIEF|PISTOL|الأزمة المصرفية>التدقيق الجنائي|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة","Competition|Electricity|Government|Monopolies|Tender|احتكار|الحكومة|الشركات الخاصة|الكهرباء|المناقصات|عجز|منافسة|وزارة الطاقة"
"خطة الحكومة الماليّة: من يتحمّل خسائر المصارف؟  ومن مسؤول عن عمليات الدمج والشراء؟","2020-04-09 05:57:02",https://limslb.com/news-21351/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Bank|Central Bank|Crisis|Currency Board|Exchange Rate|Government|Lebanese Pound|الليرة|دولار|سعر صرف|مصرف لبنان"
"ما هي الفئة المستهدفة من ودائع اللبنانيين بال Haircut","2020-04-10 08:27:59",https://limslb.com/news-21352/,"BELIEF|المنافسة والتجارة>المنافسة|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Bank|Central Bank|Competition|Deposits|Government|Haircut|Monopolies|احتكار|احتياط|الحكومة|المصارف"
"Lebanon’s economists hopeful about bank circular to allow free cash withdrawals by small depositors","2020-04-12 08:38:26",https://limslb.com/news-21353/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|الأزمة المصرفية>القيود على السحب (Capital controls)","Bank|Capital Control|Central Bank|Deposits|Exchange Rate|USD|المصارف|الودائع|دولار|سعر صرف|مصرف لبنان"
"ردود فعل الناس والمصارف والطبقة السياسية على ال Haircut ","2020-04-11 04:36:49",https://limslb.com/news-21354/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|المنافسة والتجارة>المنافسة|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Bank|Central Bank|Competition|Deposits|Financial Engineering|Haircut|Monopolies|احتكار|اعادة هيكلة|الشركات الخاصة|المصارف|الهندسات المالية|خسائر|مصرف لبنان|منافسة"
"التصحيح الذاتي ""العقاري"" يُسابق انتفاخ فقّاعة شمولية","2020-04-13 15:43:16",https://limslb.com/news-21355/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Bank|Exchange Rate|USD|الليرة|المصارف|دولار|سعر صرف"
"تداعيات كورونا: فجوة مالية تقدّر بـِ 83 مليار دولار.. هل من خيارات انقاذية؟","2020-04-16 04:37:24",https://limslb.com/news-21356/,"BELIEF|أزمة الدين>الدين العام|الصحف|النمو الاقتصادي>النمو|شبكة الأمان الاجتماعي>خدمات الرعاية الصحية|مواضيع أخرى","COVID|Economic Growth|Government|Poverty|Unemployment|البطالة|النمو|عجز|فقر"
"الودائع في خطر.. تداعيات مدمرة لخطة لبنان الاقتصادية الجديدة","2020-04-17 08:07:25",https://limslb.com/news-21357/,"APPLE-C|BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|الأزمة المصرفية>التدقيق الجنائي|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>الدين العام|الصحف|المنافسة والتجارة>المنافسة","Bank|Central Bank|Corruption|Deposits|Exchange Rate|Government|Monopolies|Spending|USD|احتكار|الشركات الخاصة|المصارف|الودائع|انفاق|خسائر|دولار|سعر صرف|فساد|مصرف لبنان"
"تحفيز الأعمال وإحياء القطاعات الإنتاجية ضرورة لانعاش الإقتصاد","2020-04-15 19:23:26",https://limslb.com/news-21358/,"الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية",Bank|Haircut|Reserves|احتياط|ازمة|المصارف
"بعد سقوط خيار ال haircut التقليدية في لبنان... ما هي الخيارات المتاحة؟","2020-04-16 19:33:19",https://limslb.com/news-21359/,"BELIEF|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Central Bank|Deposits|Haircut|المصارف|مصرف لبنان"
"تدخل مصرف لبنان على سوق القطع ","2020-04-17 07:42:45",https://limslb.com/news-21360/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>الدين العام|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Bank|Black Market|Central Bank|Currency Board|Exchange Rate|Haircut|Reserves|USD|المصارف|دولار|سعر صرف|سوق سوداء|عجز|مجلس النقد|مصرف لبنان"
"تعميم جديد لحاكم مصرف لبنان من شأنه أن يطيح بالليرة اللبنانية ","2020-04-21 08:20:35",https://limslb.com/news-21361/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|مقابلات تلفزيونية","Central Bank|Lebanese Pound|USD|الليرة|المصارف|سعر صرف|مصرف لبنان"
"من هم الـ2 % من المودعين الذين سيدفعون ثمن سوء إدارة الدولة؟","2020-04-21 08:45:39",https://limslb.com/news-21362/,"BELIEF|الأزمة المصرفية>إعادة هيكلة المصارف|الصحف|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)","Bank|Central Bank|Deposits|Financial Engineering|Haircut|المصارف|الهندسات المالية|الودائع|مصرف لبنان"
"Spotlight: Lebanese gov't should minimize depositors' losses even if haircut turns out necessity after debt default","2020-04-21 11:25:36",https://limslb.com/news-21363/,"أخبار إقتصادية","Bank|Central Bank|Deposits|Government|Haircut|المصارف|الودائع|مصرف لبنان"
"Lebanon's central bank further eases restrictions on withdrawal of USD","2020-04-24 11:49:50",https://limslb.com/news-21364/,"أخبار إقتصادية","Central Bank|Deposits|USD|الودائع|دولار|مصرف لبنان"
"البيروقراطية الحكومية تُضيّع فرصة انهيار النفط التاريخية","2020-04-22 12:03:20",https://limslb.com/news-21365/,"BELIEF|PISTOL|أزمة الدين>الدين العام|الصحف|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة|المنافسة والتجارة>المنافسة","Electricity|Government|Spending|الكهرباء|انفاق|عجز|قطاع خاص"
"LIMS LAYS THE GROUNDWORK FOR LONG-TERM PROSPERITY IN LEBANON","2020-04-22 03:36:57",https://limslb.com/news-21366/,"ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف","Devaluation|Exchange Rate|Lebanese Pound|USD|الليرة|دولار|سعر صرف"
"لبنان في عين العاصفة وتحذيرات من فوضى عارمة و«ثورة جياع»","2020-04-25 03:46:26",https://limslb.com/news-21367/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|النمو الاقتصادي>النمو","Bank|Central Bank|Deposits|Exchange Rate|Unemployment|USD|أزمة اقتصادية|البطالة|المصارف|الودائع|خسائر|دولار|سعر صرف|مصرف لبنان"
"انقلاب من دياب واستقالات من الحكومة.. وحلّ واحد يثبّت الدولار!","2020-04-26 03:52:30",https://limslb.com/news-21368/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الليرة>مجلس النقد والدولرة","Bank|Central Bank|Currency Board|Deposits|Exchange Rate|Reserves|USD|احتياط|المصارف|الودائع|دولار|سعر صرف|مجلس النقد|مصرف لبنان"
